OBJECTID,Shape_Leng,DISTRICT,STATE_UT,Shape_Area,Dist_LGD,REMARKS,STATE_LGD,system:index
423,414350.047178,Ernakulam,KERALA,3.11507105629E9,595,,32,000000000000000001a1
424,284667.741716,Thiruvananthapuram,KERALA,2.2609826337E9,601,,32,000000000000000001a2
425,317321.68379,Kannur,KERALA,2.98413158284E9,589,,32,000000000000000001a3
693,259098.149103,ARIYALUR,TAMIL NADU,1.95355184695E9,616,,33,000000000000000002ab
694,341199.479847,CHENGALPATTU,TAMIL NADU,2.65953524815E9,633N001,,33,000000000000000002ac
695,164474.909585,CHENNAI,TAMIL NADU,4.27278471657E8,602,,33,000000000000000002ad
696,567689.263686,COIMBATORE,TAMIL NADU,4.77499429477E9,632,,33,000000000000000002ae
697,538000.308108,CUDDALORE,TAMIL NADU,3.72627721597E9,617,,33,000000000000000002af
698,524839.929961,DHARMAPURI,TAMIL NADU,4.50766128283E9,630,,33,000000000000000002b0
699,647345.610177,DINDIGUL,TAMIL NADU,6.14476304509E9,612,,33,000000000000000002b1
700,633188.130893,ERODE,TAMIL NADU,5.79990711733E9,610,,33,000000000000000002b2
701,418687.651029,KALLAKKURICHI,TAMIL NADU,3.31023418621E9,633N004,,33,000000000000000002b3
702,360755.626926,KANCHIPURAM,TAMIL NADU,1.70165303798E9,604,,33,000000000000000002b4
703,250200.09626,KANNIYAKUMARI,TAMIL NADU,1.73565673025E9,629,,33,000000000000000002b5
704,465382.763662,KARUR,TAMIL NADU,2.93783963714E9,613,,33,000000000000000002b6
705,631897.642976,KRISHNAGIRI,TAMIL NADU,5.1271121618E9,631,,33,000000000000000002b7
706,556591.138343,MADURAI,TAMIL NADU,3.77864919405E9,623,,33,000000000000000002b8
707,224191.410574,MAYILADUTHURAI,TAMIL NADU,1.18813292986E9,618,,33,000000000000000002b9
708,329952.716072,NAGAPATTINAM,TAMIL NADU,1.40843098287E9,618,,33,000000000000000002ba
709,421895.925381,NAMAKKAL,TAMIL NADU,3.44714406333E9,609,,33,000000000000000002bb
710,293242.93627,PERAMBALUR,TAMIL NADU,1.77118007056E9,615,,33,000000000000000002bc
711,753349.317324,PUDUKKOTTAI,TAMIL NADU,4.73407592316E9,621,,33,000000000000000002bd
712,761740.785767,RAMANATHAPURAM,TAMIL NADU,4.20603323045E9,626,,33,000000000000000002be
713,364819.857209,RANIPET,TAMIL NADU,1.8441105883E9,633N002,,33,000000000000000002bf
714,695173.739118,SALEM,TAMIL NADU,5.266273212E9,608,,33,000000000000000002c0
715,710495.825272,SIVAGANGA,TAMIL NADU,4.31367367338E9,622,,33,000000000000000002c1
716,378434.986147,TENKASI,TAMIL NADU,2.89844609659E9,633N005,,33,000000000000000002c2
717,672933.645758,THANJAVUR,TAMIL NADU,3.45364108849E9,620,,33,000000000000000002c3
718,342165.184014,THE NILGIRIS,TAMIL NADU,2.56721526139E9,611,,33,000000000000000002c4
719,346738.894996,THENI,TAMIL NADU,2.92346927123E9,624,,33,000000000000000002c5
720,684915.117628,THIRUVALLUR,TAMIL NADU,3.21821156191E9,602,,33,000000000000000002c6
721,477452.234418,THIRUVARUR,TAMIL NADU,2.3051470188E9,619,,33,000000000000000002c7
722,528065.389126,THOOTHUKUDI,TAMIL NADU,4.87381915469E9,627,,33,000000000000000002c8
723,825126.731866,TIRUCHIRAPPALLI,TAMIL NADU,4.54940872002E9,614,,33,000000000000000002c9
724,548381.188339,TIRUNELVELI,TAMIL NADU,3.98892465547E9,628,,33,000000000000000002ca
725,323695.819527,TIRUPATHUR,TAMIL NADU,1.98982715897E9,633N003,,33,000000000000000002cb
726,694086.491942,TIRUPPUR,TAMIL NADU,5.25891500446E9,633,,33,000000000000000002cc
727,714158.48826,TIRUVANNAMALAI,TAMIL NADU,6.19132210321E9,606,,33,000000000000000002cd
728,420263.809911,VELLORE,TAMIL NADU,2.22591105623E9,605,,33,000000000000000002ce
729,640679.865137,VILUPPURAM,TAMIL NADU,3.90670298262E9,607,,33,000000000000000002cf
730,574454.12544,VIRUDHUNAGAR,TAMIL NADU,4.33658086766E9,625,,33,000000000000000002d0
610,127972.230466,KARAIKAL,PUDUCHERRY,1.60538689248E8,637,,34,00000000000000000259
611,27438.1073368,MAHE,PUDUCHERRY,9020243.76747,636,,34,0000000000000000025a
612,353092.642001,PUDUCHERRY,PUDUCHERRY,2.99707105708E8,635,,34,0000000000000000025b
28,949259.695351,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,1.85457765031E9,638,,35,0000000000000000001b
29,2999297.19159,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,3.43247478549E9,639,,35,0000000000000000001c
30,1732234.84491,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,2.54802291062E9,640,,35,0000000000000000001d
731,386368.268457,ADILABAD,TELANGANA,3.88172023682E9,532,,36,000000000000000002d1
732,615669.934825,BHADRADRI KOTHAGUDEM,TELANGANA,7.00847632528E9,541N001,,36,000000000000000002d2
733,264657.866222,HANUMAKONDA,TELANGANA,1.60429347525E9,542N003,,36,000000000000000002d3
734,97627.1933847,HYDERABAD,TELANGANA,1.86075553427E8,536,,36,000000000000000002d4
735,287497.177909,JAGTIAL,TELANGANA,2.79708029791E9,534N002,,36,000000000000000002d5
736,285784.119924,JANGOAN,TELANGANA,2.06299706593E9,540N001,,36,000000000000000002d6
737,336590.803869,JAYASHANKAR BHUPALPALLI,TELANGANA,2.8517701969E9,542N006,,36,000000000000000002d7
738,275416.221013,JOGULAMBA GADWAL,TELANGANA,2.51976615411E9,538N002,,36,000000000000000002d8
739,471865.245757,KAMAREDDY,TELANGANA,3.63620424987E9,533N001,,36,000000000000000002d9
740,281981.410769,KARIMNAGAR,TELANGANA,2.05816146298E9,534,,36,000000000000000002da
741,619530.759958,KHAMMAM,TELANGANA,4.22211233477E9,541,,36,000000000000000002db
742,451924.387297,KOMARRAM BHEEM,TELANGANA,4.32393326178E9,532N001,,36,000000000000000002dc
743,378648.131652,MAHABUBABAD,TELANGANA,3.51593195371E9,542N004,,36,000000000000000002dd
744,376483.087688,MAHABUBNAGAR,TELANGANA,2.60061451552E9,538,,36,000000000000000002de
745,421664.426604,MANCHERIAL,TELANGANA,3.78449825315E9,532N002,,36,000000000000000002df
746,421839.635876,MEDAK,TELANGANA,2.67867118138E9,535,,36,000000000000000002e0
747,211023.27523,MEDCHAL_MALKAJGIRI,TELANGANA,1.04762513177E9,542N008,,36,000000000000000002e1
748,359976.816584,MULUGU,TELANGANA,4.09870308241E9,542N005,,36,000000000000000002e2
749,534316.290584,NAGARKURNOOL,TELANGANA,6.21950940079E9,538N003,,36,000000000000000002e3
750,471296.957855,NALGONDA,TELANGANA,7.03154278267E9,539,,36,000000000000000002e4
751,348746.41575,NARAYANPET,TELANGANA,2.3105813032E9,538N004,,36,000000000000000002e5
752,459616.395244,NIRMAL,TELANGANA,3.5972285179E9,532N003,,36,000000000000000002e6
753,348997.577485,NIZAMABAD,TELANGANA,4.02413026267E9,533,,36,000000000000000002e7
754,233962.176373,PEDDAPALLI,TELANGANA,2.11122169916E9,534N001,,36,000000000000000002e8
755,236349.842965,RAJANNA SIRCILLA,TELANGANA,1.82533694009E9,542N001,,36,000000000000000002e9
756,541687.605479,RANGA REDDY,TELANGANA,4.88255726174E9,537,,36,000000000000000002ea
757,639411.603562,SANGAREDDY,TELANGANA,4.3144390319E9,535N001,,36,000000000000000002eb
758,367636.100581,SIDDIPET,TELANGANA,3.51256450431E9,542N002,,36,000000000000000002ec
759,343401.170646,SURIYAPET,TELANGANA,3.50435720627E9,539N002,,36,000000000000000002ed
760,420446.638237,VIKARABAD,TELANGANA,3.60199070021E9,542N007,,36,000000000000000002ee
761,320411.253785,WANPARTI,TELANGANA,2.15802943804E9,538N001,,36,000000000000000002ef
762,256287.183787,WARANGAL,TELANGANA,1.70637025905E9,540,,36,000000000000000002f0
763,378260.646179,YADADRI BHUVANAGIRI,TELANGANA,3.33746616227E9,539N001,,36,000000000000000002f1
426,3197190.83659,LEH,LADAKH,1.53926719971E11,9,,37,000000000000000001a4
427,899717.097771,KARGIL,LADAKH,1.4084689859E10,6,,37,000000000000000001a5
